id_key	nmea_telegram	update_utcdate
1030	$PSCMSM2,135811.00,A,DST,1,,79.81,15*32	2018-04-20 14:01:17.600
1031	$PSCMSM2,135811.00,V,TSP,1,X,-0.06,1*40	2018-04-20 14:01:17.687
1032	$PSCMSM2,135811.00,V,TSP,1,Y,0.65,1*69	2018-04-20 14:01:17.770
1033	$PSCMSM2,135811.00,V,DST,7,,23.50,15*20	2018-04-20 14:01:17.853
1034	$PSCMSM2,135811.00,V,TS,2,C,0.00,15*16	2018-04-20 14:01:17.940
1035	$PSCMSM2,135811.00,V,TS,2,F,5.00,15*16	2018-04-20 14:01:18.020
1036	$PSCMSM2,135811.00,V,TS,2,H,7.31,15*18	2018-04-20 14:01:18.190
1037	$PSCMSM2,135811.00,A,TEY,1,F,0.00,15*48	2018-04-20 14:01:18.443
1038	$PSCMVTG,118.00,T,122.00,M,3.00,N,5.56,K,A*35	2018-04-20 14:01:18.727
1039	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:18.890
1040	$PSCMSM2,135812.00,V,TSP,1,X,-0.06,1*43	2018-04-20 14:01:19.063
1041	$PSCMSM2,135812.00,V,DST,7,,23.63,15*23	2018-04-20 14:01:19.230
1042	$PSCMSM2,135812.00,V,TS,2,C,0.00,15*15	2018-04-20 14:01:19.313
1043	$PSCMSM2,135812.00,V,TS,2,F,5.00,15*15	2018-04-20 14:01:19.397
1044	$PSCMSM2,135812.00,V,TS,2,O,7.25,15*19	2018-04-20 14:01:19.480
1045	$PSCMSM2,135813.00,A,TEY,1,H,5.19,15*49	2018-04-20 14:01:19.903
1046	$PSCMGLL,5306.6250,N,00954.5261,W,140115.00,A,A*68	2018-04-20 14:01:20.013
1047	$PSCMVTG,116.00,T,119.00,M,3.00,N,5.56,K,A*33	2018-04-20 14:01:20.110
1048	$PSCMSM2,135814.00,V,DST,1,,79.94,15*24	2018-04-20 14:01:20.360
1049	$PSCMSM2,135814.00,V,TSP,1,X,-0.06,1*45	2018-04-20 14:01:20.443
1050	$PSCMSM2,135814.00,A,DST,7,,23.63,15*32	2018-04-20 14:01:20.613
1051	$PSCMSM2,135814.00,V,TS,2,C,0.00,0*27	2018-04-20 14:01:20.777
1052	$PSCMSM2,135814.00,V,TS,2,F,5.00,0*27	2018-04-20 14:01:20.857
1053	$PSCMSM2,135814.00,A,TEY,1,O,5.25,15*46	2018-04-20 14:01:21.023
1054	$PSCMSM2,135814.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:01:21.110
1055	$PSCMSM2,135814.00,A,TEY,1,H,5.25,15*41	2018-04-20 14:01:21.280
1056	$PSCMGLL,5306.62,N,00954.53,W,140116.00,A,A*68	2018-04-20 14:01:21.380
1057	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:01:21.640
1058	$PSCMSM2,135815.00,V,TSP,1,X,-0.06,1*44	2018-04-20 14:01:21.810
1059	$PSCMSM2,135815.00,A,DST,7,,23.69,15*39	2018-04-20 14:01:21.980
1060	$PSCMSM2,135815.00,A,TS,2,C,0.00,15*05	2018-04-20 14:01:22.063
1061	$PSCMSM2,135815.00,V,TS,2,F,5.00,15*12	2018-04-20 14:01:22.147
1062	$PSCMSM2,135815.00,V,TS,2,O,6.94,15*15	2018-04-20 14:01:22.230
1063	$PSCMSM2,135815.00,V,TS,2,H,6.94,15*12	2018-04-20 14:01:22.313
1064	$PSCMSM2,135815.00,A,TEY,1,O,5.25,15*47	2018-04-20 14:01:22.397
1065	$PSCMSM2,135815.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:01:22.483
1066	$PSCMSM2,135815.00,A,TEY,1,H,5.25,15*40	2018-04-20 14:01:22.653
1067	$PSCMGLL,5306.62,N,00954.52,W,140117.00,A,A*68	2018-04-20 14:01:22.753
1068	$PSCMVTG,125.00,T,129.00,M,3.10,N,5.74,K,A*31	2018-04-20 14:01:22.853
1069	$PSCMZDA,135817.00,20,04,2018,00,00*78	2018-04-20 14:01:22.937
1070	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:23.017
1071	$PSCMSM2,135817.00,A,TSP,1,Y,0.65,1*78	2018-04-20 14:01:23.183
1072	$PSCMSM2,135817.00,V,TSP,1,X,-0.01,1*41	2018-04-20 14:01:23.270
1073	$PSCMSM2,135817.00,V,DST,7,,23.75,15*21	2018-04-20 14:01:23.353
1074	$PSCMSM2,135817.00,A,TS,2,O,6.69,4*32	2018-04-20 14:01:23.437
1075	$PSCMSM2,135817.00,V,TS,2,C,0.00,4*20	2018-04-20 14:01:23.517
1076	$PSCMSM2,135817.00,V,TS,2,F,5.00,4*20	2018-04-20 14:01:23.600
1077	$PSCMSM2,135817.00,V,TS,2,H,6.69,4*22	2018-04-20 14:01:23.680
1078	$PSCMSM2,135817.00,A,TEY,1,O,5.25,15*45	2018-04-20 14:01:23.763
1079	$PSCMSM2,135817.00,A,TEY,1,H,5.25,15*42	2018-04-20 14:01:24.020
1080	$PSCMGLL,5306.62,N,00954.52,W,140119.00,A,A*66	2018-04-20 14:01:24.120
1081	$PSCMVTG,125.00,T,128.00,M,3.10,N,5.74,K,A*30	2018-04-20 14:01:24.220
1082	$PSCMZDA,135818.00,20,04,2018,00,00*77	2018-04-20 14:01:24.303
1083	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:24.380
1084	$PSCMSM2,135818.00,V,DST,1,,79.94,15*28	2018-04-20 14:01:24.467
1085	$PSCMSM2,135818.00,V,TSP,1,Y,0.65,1*60	2018-04-20 14:01:24.550
1086	$PSCMSM2,135818.00,V,TSP,1,X,0.02,1*60	2018-04-20 14:01:24.633
1087	$PSCMSM2,135818.00,V,DST,7,,23.81,15*25	2018-04-20 14:01:24.720
1088	$PSCMSM2,135818.00,V,TS,2,O,6.63,4*20	2018-04-20 14:01:24.800
1089	$PSCMSM2,135818.00,V,TS,2,H,6.63,4*27	2018-04-20 14:01:25.043
1090	$PSCMSM2,135818.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:01:25.213
1091	$PSCMSM2,135818.00,A,TEY,1,F,0.00,15*41	2018-04-20 14:01:25.300
1092	$PSCMSM2,135818.00,A,TEY,1,H,5.31,15*48	2018-04-20 14:01:25.387
1093	$PSCMVTG,122.00,T,125.00,M,3.20,N,5.93,K,A*30	2018-04-20 14:01:25.583
1094	$PSCMZDA,135819.00,20,04,2018,00,00*76	2018-04-20 14:01:25.667
1095	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:25.747
1096	$PSCMSM2,135819.00,A,DST,1,,79.88,15*33	2018-04-20 14:01:25.830
1097	$PSCMSM2,135819.00,V,TSP,1,Y,0.65,1*61	2018-04-20 14:01:25.913
1098	$PSCMSM2,135819.00,V,TSP,1,X,0.04,1*67	2018-04-20 14:01:25.997
1099	$PSCMSM2,135819.00,V,TS,2,O,6.56,4*27	2018-04-20 14:01:26.163
1100	$PSCMSM2,135819.00,V,TS,2,H,6.56,4*20	2018-04-20 14:01:26.407
1101	$PSCMSM2,135819.00,A,TEY,1,O,5.38,15*47	2018-04-20 14:01:26.493
1102	$PSCMSM2,135819.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:01:26.580
1103	$PSCMSM2,135819.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:01:26.663
1104	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:27.110
1105	$PSCMSM2,135821.00,V,TSP,1,X,0.08,1*60	2018-04-20 14:01:27.363
1106	$PSCMSM2,135821.00,V,DST,7,,23.88,15*26	2018-04-20 14:01:27.450
1107	$PSCMSM2,135821.00,A,TS,2,F,4.00,1*36	2018-04-20 14:01:27.530
1108	$PSCMSM2,135821.00,V,TS,2,O,6.38,1*21	2018-04-20 14:01:27.610
1109	$PSCMSM2,135821.00,V,TS,2,C,0.00,1*20	2018-04-20 14:01:27.693
1110	$PSCMSM2,135821.00,V,TS,2,H,6.38,1*26	2018-04-20 14:01:27.773
1111	$PSCMVTG,123.00,T,127.00,M,3.20,N,5.93,K,A*33	2018-04-20 14:01:28.310
1112	$PSCMSM2,135822.00,V,TSP,1,Y,0.65,1*69	2018-04-20 14:01:28.643
1113	$PSCMSM2,135822.00,V,TSP,1,X,0.09,1*62	2018-04-20 14:01:28.727
1114	$PSCMSM2,135822.00,A,DST,7,,24.00,15*35	2018-04-20 14:01:28.810
1115	$PSCMSM2,135822.00,V,TS,2,F,4.00,1*22	2018-04-20 14:01:28.893
1116	$PSCMSM2,135822.00,V,TS,2,C,0.00,1*23	2018-04-20 14:01:29.057
1117	$PSCMSM2,135822.00,A,TEY,1,F,0.00,15*48	2018-04-20 14:01:29.393
1118	$PSCMSM2,135822.00,A,TEY,1,H,5.38,15*48	2018-04-20 14:01:29.480
1119	$PSCMGLL,5306.62,N,00954.52,W,140124.00,A,A*68	2018-04-20 14:01:29.580
1120	$PSCMVTG,123.00,T,126.00,M,3.10,N,5.74,K,A*38	2018-04-20 14:01:29.677
1121	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:29.840
1122	$PSCMSM2,135823.00,A,DST,1,,79.75,15*38	2018-04-20 14:01:29.923
1123	$PSCMSM2,135823.00,V,TSP,1,Y,0.65,1*68	2018-04-20 14:01:30.007
1124	$PSCMSM2,135823.00,V,DST,7,,24.06,15*25	2018-04-20 14:01:30.177
1125	$PSCMSM2,135823.00,A,TS,2,C,0.00,15*00	2018-04-20 14:01:30.260
1126	$PSCMSM2,135823.00,V,TS,2,F,4.00,15*16	2018-04-20 14:01:30.343
1127	$PSCMSM2,135823.00,V,TS,2,O,6.19,15*15	2018-04-20 14:01:30.427
1128	$PSCMSM2,135823.00,V,TS,2,H,6.19,15*12	2018-04-20 14:01:30.510
1129	$PSCMVTG,122.00,T,126.00,M,3.00,N,5.56,K,A*38	2018-04-20 14:01:31.060
1130	$PSCMZDA,135825.00,20,04,2018,00,00*79	2018-04-20 14:01:31.143
1131	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:01:31.220
1132	$PSCMSM2,135825.00,V,DST,1,,79.69,15*24	2018-04-20 14:01:31.307
1133	$PSCMSM2,135825.00,A,DST,7,,24.13,15*30	2018-04-20 14:01:31.560
1134	$PSCMSM2,135825.00,V,TS,2,C,0.00,15*11	2018-04-20 14:01:31.640
1135	$PSCMSM2,135825.00,V,TS,2,F,4.00,15*10	2018-04-20 14:01:31.727
1136	$PSCMSM2,135825.00,V,TS,2,O,6.13,15*19	2018-04-20 14:01:31.810
1137	$PSCMSM2,135825.00,A,TEY,1,O,5.38,15*48	2018-04-20 14:01:31.977
1138	$PSCMGLL,5306.62,N,00954.51,W,140127.00,A,A*68	2018-04-20 14:01:32.333
1139	$PSCMVTG,120.00,T,124.00,M,3.00,N,5.56,K,A*38	2018-04-20 14:01:32.430
1140	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:32.593
1141	$PSCMSM2,135826.00,V,DST,1,,79.69,15*27	2018-04-20 14:01:32.680
1142	$PSCMSM2,135826.00,V,DST,7,,24.13,15*24	2018-04-20 14:01:32.930
1143	$PSCMSM2,135826.00,V,TS,2,C,0.00,15*12	2018-04-20 14:01:33.017
1144	$PSCMSM2,135826.00,V,TS,2,F,4.00,15*13	2018-04-20 14:01:33.100
1145	$PSCMSM2,135826.00,V,TS,2,H,6.06,15*19	2018-04-20 14:01:33.263
1146	$PSCMGLL,5306.62,N,00954.51,W,140128.00,A,A*67	2018-04-20 14:01:33.707
1147	$PSCMZDA,135828.00,20,04,2018,00,00*74	2018-04-20 14:01:33.887
1148	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:01:33.967
1149	$PSCMSM2,135828.00,V,DST,1,,79.63,15*23	2018-04-20 14:01:34.050
1150	$PSCMSM2,135828.00,V,TSP,1,Y,0.65,1*63	2018-04-20 14:01:34.133
1151	$PSCMSM2,135828.00,V,TSP,1,X,0.15,1*65	2018-04-20 14:01:34.220
1152	$PSCMSM2,135828.00,V,DST,7,,24.19,15*20	2018-04-20 14:01:34.303
1153	$PSCMSM2,135828.00,V,TS,2,O,6.00,15*16	2018-04-20 14:01:34.553
1154	$PSCMSM2,135828.00,V,TS,2,H,6.00,15*11	2018-04-20 14:01:34.637
1155	$PSCMSM2,135828.00,A,TEY,1,O,5.38,15*45	2018-04-20 14:01:34.723
1156	$PSCMSM2,135828.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:01:34.807
1157	$PSCMSM2,135828.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:01:34.893
1158	$PSCMSM2,135828.00,A,TEY,1,H,5.38,15*42	2018-04-20 14:01:34.980
1159	$PSCMVTG,119.00,T,122.00,M,3.10,N,5.74,K,A*35	2018-04-20 14:01:35.177
1160	$PSCMZDA,135829.00,20,04,2018,00,00*75	2018-04-20 14:01:35.260
1161	$PSCMSM2,135829.00,A,DST,1,,79.50,15*35	2018-04-20 14:01:35.423
1162	$PSCMSM2,135829.00,V,TSP,1,Y,0.65,1*62	2018-04-20 14:01:35.507
1163	$PSCMSM2,135829.00,V,TSP,1,X,0.16,1*67	2018-04-20 14:01:35.590
1164	$PSCMSM2,135829.00,A,DST,7,,24.19,15*36	2018-04-20 14:01:35.677
1165	$PSCMSM2,135829.00,A,TS,2,O,5.88,5*32	2018-04-20 14:01:35.760
1166	$PSCMSM2,135829.00,V,TS,2,H,5.88,5*22	2018-04-20 14:01:36.003
1167	$PSCMSM2,135829.00,V,TEY,1,O,5.38,15*53	2018-04-20 14:01:36.087
1168	$PSCMSM2,135829.00,V,TEY,1,C,0.00,15*51	2018-04-20 14:01:36.173
1169	$PSCMSM2,135829.00,V,TEY,1,F,0.00,15*54	2018-04-20 14:01:36.260
1170	$PSCMSM2,135829.00,V,TEY,1,H,5.38,15*54	2018-04-20 14:01:36.343
1171	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:36.703
1172	$PSCMSM2,135830.00,V,DST,7,,24.25,15*26	2018-04-20 14:01:37.040
1173	$PSCMSM2,135830.00,A,TS,2,C,0.00,15*02	2018-04-20 14:01:37.123
1174	$PSCMSM2,135830.00,V,TS,2,F,4.00,15*14	2018-04-20 14:01:37.207
1175	$PSCMSM2,135830.00,V,TS,2,O,5.81,15*15	2018-04-20 14:01:37.290
1176	$PSCMSM2,135830.00,V,TS,2,H,5.81,15*12	2018-04-20 14:01:37.373
1177	$PSCMVTG,121.00,T,124.00,M,3.20,N,5.93,K,A*32	2018-04-20 14:01:37.923
1178	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:38.087
1179	$PSCMSM2,135832.00,A,DST,1,,79.19,15*32	2018-04-20 14:01:38.170
1180	$PSCMSM2,135832.00,V,TSP,1,Y,0.65,1*68	2018-04-20 14:01:38.337
1181	$PSCMSM2,135832.00,A,DST,7,,24.25,15*33	2018-04-20 14:01:38.423
1182	$PSCMSM2,135832.00,V,TS,2,C,0.00,15*17	2018-04-20 14:01:38.507
1183	$PSCMSM2,135832.00,V,TS,2,F,4.00,15*16	2018-04-20 14:01:38.590
1184	$PSCMSM2,135832.00,A,TEY,1,O,5.50,15*40	2018-04-20 14:01:38.843
1185	$PSCMSM2,135832.00,A,TEY,1,F,0.00,15*49	2018-04-20 14:01:39.013
1186	$PSCMSM2,135832.00,A,TEY,1,H,5.50,15*47	2018-04-20 14:01:39.100
1187	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:39.460
1188	$PSCMSM2,135833.00,V,TSP,1,Y,0.65,1*69	2018-04-20 14:01:39.710
1189	$PSCMSM2,135833.00,V,DST,7,,24.25,15*25	2018-04-20 14:01:39.797
1190	$PSCMSM2,135833.00,V,TS,2,C,0.00,15*16	2018-04-20 14:01:39.880
1191	$PSCMSM2,135833.00,V,TS,2,F,4.00,15*17	2018-04-20 14:01:39.963
1192	$PSCMSM2,135833.00,V,TEY,1,O,5.50,15*56	2018-04-20 14:01:40.213
1193	$PSCMSM2,135833.00,V,TEY,1,H,5.50,15*51	2018-04-20 14:01:40.470
1194	$PSCMVTG,124.00,T,127.00,M,3.40,N,6.30,K,A*38	2018-04-20 14:01:40.670
1195	$PSCMZDA,135834.00,20,04,2018,00,00*79	2018-04-20 14:01:40.753
1196	$PSCMSM2,135834.00,V,DST,7,,24.25,15*22	2018-04-20 14:01:41.170
1197	$PSCMSM2,135834.00,V,TS,2,C,0.00,15*11	2018-04-20 14:01:41.253
1198	$PSCMSM2,135834.00,V,TS,2,F,4.00,15*10	2018-04-20 14:01:41.337
1199	$PSCMSM2,135834.00,V,TS,2,O,5.69,15*17	2018-04-20 14:01:41.420
1200	$PSCMSM2,135834.00,V,TS,2,H,5.69,15*10	2018-04-20 14:01:41.503
1201	$PSCMSM2,135834.00,A,TEY,1,O,5.38,15*48	2018-04-20 14:01:41.753
1202	$PSCMSM2,135836.00,V,DST,1,,78.94,15*25	2018-04-20 14:01:42.300
1203	$PSCMSM2,135836.00,A,DST,7,,24.25,15*37	2018-04-20 14:01:42.550
1204	$PSCMSM2,135836.00,V,TS,2,C,0.00,15*13	2018-04-20 14:01:42.633
1205	$PSCMSM2,135836.00,V,TS,2,F,4.00,15*12	2018-04-20 14:01:42.717
1206	$PSCMSM2,135836.00,V,TS,2,O,5.69,15*15	2018-04-20 14:01:42.800
1207	$PSCMSM2,135836.00,V,TS,2,H,5.69,15*12	2018-04-20 14:01:42.883
1208	$PSCMSM2,135836.00,A,TEY,1,O,5.50,15*44	2018-04-20 14:01:42.967
1209	$PSCMSM2,135836.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:01:43.053
1210	$PSCMSM2,135836.00,A,TEY,1,H,5.50,15*43	2018-04-20 14:01:43.223
1211	$PSCMGLL,5306.61,N,00954.50,W,140138.00,A,A*64	2018-04-20 14:01:43.323
1212	$PSCMVTG,123.00,T,127.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:01:43.423
1213	$PSCMSM2,135837.00,A,DST,1,,78.81,15*37	2018-04-20 14:01:43.670
1214	$PSCMSM2,135837.00,V,TSP,1,X,0.28,1*65	2018-04-20 14:01:43.753
1215	$PSCMSM2,135837.00,V,DST,7,,24.31,15*24	2018-04-20 14:01:43.923
1216	$PSCMSM2,135837.00,A,TS,2,F,4.00,1*31	2018-04-20 14:01:44.003
1217	$PSCMSM2,135837.00,V,TS,2,C,0.00,1*27	2018-04-20 14:01:44.167
1218	$PSCMSM2,135837.00,A,TEY,1,O,5.50,15*45	2018-04-20 14:01:44.333
1219	$PSCMSM2,135837.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:01:44.420
1220	$PSCMSM2,135837.00,A,TEY,1,H,5.50,15*42	2018-04-20 14:01:44.590
1221	$PSCMGLL,5306.61,N,00954.50,W,140139.00,A,A*65	2018-04-20 14:01:44.690
1222	$PSCMVTG,122.00,T,126.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:01:44.787
1223	$PSCMZDA,135838.00,20,04,2018,00,00*75	2018-04-20 14:01:44.870
1224	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:01:44.950
1225	$PSCMSM2,135838.00,V,DST,1,,78.75,15*24	2018-04-20 14:01:45.037
1226	$PSCMSM2,135838.00,V,TSP,1,Y,0.65,1*62	2018-04-20 14:01:45.203
1227	$PSCMSM2,135838.00,A,DST,7,,24.38,14*34	2018-04-20 14:01:45.287
1228	$PSCMSM2,135838.00,V,TS,2,O,5.56,15*17	2018-04-20 14:01:45.537
1229	$PSCMSM2,135838.00,V,TS,2,H,5.56,15*10	2018-04-20 14:01:45.620
1230	$PSCMSM2,135839.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:01:45.790
1231	$PSCMSM2,135839.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:01:45.877
1232	$PSCMGLL,5306.61,N,00954.49,W,140141.00,A,A*62	2018-04-20 14:01:46.063
1233	$PSCMVTG,120.00,T,124.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:01:46.160
1234	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:01:46.323
1235	$PSCMSM2,135840.00,A,DST,1,,78.69,15*31	2018-04-20 14:01:46.410
1236	$PSCMSM2,135840.00,V,TSP,1,X,0.29,1*64	2018-04-20 14:01:46.490
1237	$PSCMSM2,135840.00,V,DST,7,,24.44,14*27	2018-04-20 14:01:46.660
1238	$PSCMSM2,135840.00,A,TS,2,O,5.56,8*33	2018-04-20 14:01:46.740
1239	$PSCMSM2,135840.00,V,TS,2,H,5.56,8*23	2018-04-20 14:01:46.987
1240	$PSCMSM2,135840.00,A,TEY,1,O,5.50,15*45	2018-04-20 14:01:47.070
1241	$PSCMSM2,135840.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:01:47.157
1242	$PSCMSM2,135840.00,A,TEY,1,H,5.50,15*42	2018-04-20 14:01:47.327
1243	$PSCMGLL,5306.61,N,00954.49,W,140142.00,A,A*61	2018-04-20 14:01:47.427
1244	$PSCMVTG,115.00,T,119.00,M,3.30,N,6.11,K,A*33	2018-04-20 14:01:47.527
1245	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:01:47.687
1246	$PSCMSM2,135841.00,V,TSP,1,X,0.29,1*65	2018-04-20 14:01:47.863
1247	$PSCMSM2,135841.00,V,DST,7,,24.44,14*26	2018-04-20 14:01:48.027
1248	$PSCMSM2,135841.00,V,TS,2,O,5.56,8*25	2018-04-20 14:01:48.107
1249	$PSCMSM2,135841.00,V,TS,2,H,5.56,8*22	2018-04-20 14:01:48.350
1250	$PSCMSM2,135841.00,A,TEY,1,O,5.50,15*44	2018-04-20 14:01:48.437
1251	$PSCMSM2,135841.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:01:48.520
1252	$PSCMSM2,135841.00,A,TEY,1,H,5.50,15*43	2018-04-20 14:01:48.690
1253	$PSCMGLL,5306.61,N,00954.49,W,140143.00,A,A*60	2018-04-20 14:01:48.790
1254	$PSCMVTG,116.00,T,119.00,M,3.30,N,6.11,K,A*30	2018-04-20 14:01:48.890
1255	$PSCMZDA,135843.00,20,04,2018,00,00*79	2018-04-20 14:01:48.973
1256	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:49.053
1257	$PSCMSM2,135843.00,A,TSP,1,Y,0.69,1*75	2018-04-20 14:01:49.220
1258	$PSCMSM2,135843.00,A,DST,7,,24.50,15*37	2018-04-20 14:01:49.390
1259	$PSCMSM2,135843.00,V,TS,2,O,5.56,8*27	2018-04-20 14:01:49.470
1260	$PSCMSM2,135843.00,V,TS,2,H,5.56,8*20	2018-04-20 14:01:49.713
1261	$PSCMSM2,135843.00,A,TEY,1,O,5.38,15*48	2018-04-20 14:01:49.800
1262	$PSCMGLL,5306.61,N,00954.49,W,140145.00,A,A*66	2018-04-20 14:01:50.157
1263	$PSCMSM2,135844.00,V,TSP,1,X,0.31,1*69	2018-04-20 14:01:50.670
1264	$PSCMSM2,135844.00,V,DST,7,,24.50,15*27	2018-04-20 14:01:50.753
1265	$PSCMSM2,135844.00,V,TS,2,O,5.56,8*20	2018-04-20 14:01:50.837
1266	$PSCMSM2,135844.00,V,TS,2,H,5.56,8*27	2018-04-20 14:01:51.080
1267	$PSCMSM2,135844.00,A,TEY,1,F,0.00,15*48	2018-04-20 14:01:51.337
1268	$PSCMSM2,135844.00,A,TEY,1,H,5.38,15*48	2018-04-20 14:01:51.420
1269	$PSCMGLL,5306.61,N,00954.49,W,140146.00,A,A*65	2018-04-20 14:01:51.520
1270	$PSCMVTG,125.00,T,128.00,M,3.10,N,5.74,K,A*30	2018-04-20 14:01:51.620
1271	$PSCMSM2,135845.00,A,TSP,1,Y,0.73,0*79	2018-04-20 14:01:51.950
1272	$PSCMSM2,135845.00,V,TSP,1,X,0.31,0*69	2018-04-20 14:01:52.033
1273	$PSCMSM2,135845.00,A,DST,7,,24.50,15*31	2018-04-20 14:01:52.120
1274	$PSCMSM2,135845.00,A,TS,2,F,3.00,1*33	2018-04-20 14:01:52.200
1275	$PSCMSM2,135845.00,V,TS,2,O,5.56,1*28	2018-04-20 14:01:52.280
1276	$PSCMSM2,135845.00,V,TS,2,C,0.00,1*22	2018-04-20 14:01:52.363
1277	$PSCMSM2,135845.00,A,TEY,1,F,0.00,15*49	2018-04-20 14:01:52.700
1278	$PSCMGLL,5306.6096,N,00954.4848,W,140148.00,A,A*68	2018-04-20 14:01:52.893
1279	$PSCMVTG,125.00,T,129.00,M,3.00,N,5.56,K,A*30	2018-04-20 14:01:52.990
1280	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:53.153
1281	$PSCMSM2,135847.00,V,DST,7,,24.44,15*21	2018-04-20 14:01:53.490
1282	$PSCMSM2,135847.00,A,TS,2,C,0.00,15*02	2018-04-20 14:01:53.577
1283	$PSCMSM2,135847.00,V,TS,2,F,3.00,15*13	2018-04-20 14:01:53.660
1284	$PSCMSM2,135847.00,V,TS,2,H,5.56,15*18	2018-04-20 14:01:53.823
1285	$PSCMVTG,119.00,T,122.00,M,3.00,N,5.56,K,A*34	2018-04-20 14:01:54.363
1286	$PSCMZDA,135848.00,20,04,2018,00,00*72	2018-04-20 14:01:54.447
1287	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:54.527
1288	$PSCMSM2,135848.00,A,DST,1,,78.63,15*33	2018-04-20 14:01:54.613
1289	$PSCMSM2,135848.00,V,TSP,1,Y,0.76,0*66	2018-04-20 14:01:54.697
1290	$PSCMSM2,135848.00,V,TSP,1,X,0.31,0*64	2018-04-20 14:01:54.780
1291	$PSCMSM2,135848.00,A,DST,7,,24.38,15*32	2018-04-20 14:01:54.863
1292	$PSCMSM2,135848.00,V,TS,2,O,5.56,15*10	2018-04-20 14:01:55.113
1293	$PSCMSM2,135848.00,V,TS,2,H,5.56,15*17	2018-04-20 14:01:55.197
1294	$PSCMSM2,135848.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:01:55.370
1295	$PSCMSM2,135848.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:01:55.453
1296	$PSCMGLL,5306.61,N,00954.48,W,140150.00,A,A*63	2018-04-20 14:01:55.640
1297	$PSCMVTG,117.00,T,121.00,M,3.10,N,5.74,K,A*38	2018-04-20 14:01:55.737
1298	$PSCMZDA,135849.00,20,04,2018,00,00*73	2018-04-20 14:01:55.820
1299	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:55.900
1300	$PSCMSM2,135849.00,V,DST,1,,78.63,15*25	2018-04-20 14:01:55.987
1301	$PSCMSM2,135849.00,V,TSP,1,Y,0.77,0*66	2018-04-20 14:01:56.070
1302	$PSCMSM2,135849.00,V,TSP,1,X,0.31,0*65	2018-04-20 14:01:56.153
1303	$PSCMSM2,135849.00,V,DST,7,,24.38,15*24	2018-04-20 14:01:56.237
1304	$PSCMSM2,135849.00,V,TS,2,O,5.56,15*11	2018-04-20 14:01:56.487
1305	$PSCMSM2,135849.00,V,TS,2,H,5.56,15*16	2018-04-20 14:01:56.570
1306	$PSCMSM2,135849.00,A,TEY,1,O,5.38,15*42	2018-04-20 14:01:56.657
1307	$PSCMSM2,135850.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:01:56.740
1308	$PSCMGLL,5306.61,N,00954.48,W,140152.00,A,A*61	2018-04-20 14:01:57.013
1309	$PSCMVTG,116.00,T,119.00,M,3.10,N,5.74,K,A*32	2018-04-20 14:01:57.110
1310	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:01:57.273
