id_key	nmea_telegram	update_utcdate
3789	$PSCMSM2,140428.00,A,TS,2,C,0.00,15*05	2018-04-20 14:07:34.583
3790	$PSCMSM2,140428.00,V,TS,2,F,0.00,15*17	2018-04-20 14:07:34.667
3791	$PSCMSM2,140428.00,V,TS,2,O,5.69,15*14	2018-04-20 14:07:34.750
3792	$PSCMSM2,140428.00,V,TS,2,H,5.69,15*13	2018-04-20 14:07:34.833
3793	$PSCMSM2,140428.00,A,TEY,1,O,5.50,15*45	2018-04-20 14:07:34.920
3794	$PSCMSM2,140428.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:07:35.003
3795	$PSCMSM2,140428.00,A,TEY,1,H,5.50,15*42	2018-04-20 14:07:35.173
3796	$PSCMGLL,5306.45,N,00954.08,W,140730.00,A,A*61	2018-04-20 14:07:35.273
3797	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:07:35.533
3798	$PSCMSM2,140429.00,V,DST,1,,78.38,15*23	2018-04-20 14:07:35.620
3799	$PSCMSM2,140429.00,A,DST,7,,22.75,15*34	2018-04-20 14:07:35.873
3800	$PSCMSM2,140429.00,V,TS,2,C,0.00,15*13	2018-04-20 14:07:35.957
3801	$PSCMSM2,140429.00,V,TS,2,F,0.00,15*16	2018-04-20 14:07:36.040
3802	$PSCMSM2,140429.00,V,TS,2,O,5.69,15*15	2018-04-20 14:07:36.123
3803	$PSCMSM2,140429.00,V,TS,2,H,5.69,15*12	2018-04-20 14:07:36.207
3804	$PSCMSM2,140429.00,A,TEY,1,O,5.50,15*44	2018-04-20 14:07:36.290
3805	$PSCMSM2,140429.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:07:36.377
3806	$PSCMSM2,140429.00,A,TEY,1,H,5.50,15*43	2018-04-20 14:07:36.547
3807	$PSCMGLL,5306.45,N,00954.08,W,140731.00,A,A*60	2018-04-20 14:07:36.647
3808	$PSCMVTG,125.00,T,129.00,M,3.00,N,5.56,K,A*30	2018-04-20 14:07:36.747
3809	$PSCMZDA,140430.00,20,04,2018,00,00*73	2018-04-20 14:07:36.830
3810	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:07:36.910
3811	$PSCMSM2,140430.00,A,DST,1,,78.31,15*35	2018-04-20 14:07:36.993
3812	$PSCMSM2,140430.00,V,TSP,1,Y,0.74,0*65	2018-04-20 14:07:37.077
3813	$PSCMSM2,140430.00,V,TSP,1,X,0.44,0*67	2018-04-20 14:07:37.160
3814	$PSCMSM2,140431.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:07:37.750
3815	$PSCMSM2,140431.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:07:37.833
3816	$PSCMZDA,140432.00,20,04,2018,00,00*71	2018-04-20 14:07:38.200
3817	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:07:38.280
3818	$PSCMSM2,140432.00,V,DST,1,,78.31,15*20	2018-04-20 14:07:38.367
3819	$PSCMSM2,140432.00,V,TSP,1,Y,0.74,0*67	2018-04-20 14:07:38.450
3820	$PSCMSM2,140432.00,V,TSP,1,X,0.44,0*65	2018-04-20 14:07:38.533
3821	$PSCMSM2,140432.00,V,DST,7,,22.75,15*29	2018-04-20 14:07:38.620
3822	$PSCMSM2,140432.00,A,TEY,1,C,0.00,15*42	2018-04-20 14:07:39.113
3823	$PSCMSM2,140432.00,A,TEY,1,F,0.00,15*47	2018-04-20 14:07:39.200
3824	$PSCMSM2,140432.00,A,TEY,1,H,5.50,15*49	2018-04-20 14:07:39.283
3825	$PSCMVTG,125.00,T,128.00,M,3.10,N,5.74,K,A*30	2018-04-20 14:07:39.483
3826	$PSCMZDA,140433.00,20,04,2018,00,00*70	2018-04-20 14:07:39.567
3827	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:07:39.647
3828	$PSCMSM2,140433.00,V,DST,1,,78.25,15*24	2018-04-20 14:07:39.730
3829	$PSCMSM2,140433.00,V,TSP,1,Y,0.74,0*66	2018-04-20 14:07:39.813
3830	$PSCMSM2,140433.00,V,TSP,1,X,0.44,0*64	2018-04-20 14:07:39.897
3831	$PSCMSM2,140433.00,V,TS,2,F,0.00,1*28	2018-04-20 14:07:40.063
3832	$PSCMSM2,140433.00,A,TEY,1,C,0.00,15*43	2018-04-20 14:07:40.480
3833	$PSCMSM2,140433.00,A,TEY,1,F,0.00,15*46	2018-04-20 14:07:40.567
3834	$PSCMSM2,140433.00,A,TEY,1,H,5.50,15*48	2018-04-20 14:07:40.650
3835	$PSCMZDA,140435.00,20,04,2018,00,00*76	2018-04-20 14:07:40.930
3836	$PSCMSM2,140435.00,V,TSP,1,Y,0.74,0*60	2018-04-20 14:07:41.180
3837	$PSCMSM2,140435.00,V,TSP,1,X,0.44,0*62	2018-04-20 14:07:41.263
3838	$PSCMSM2,140435.00,A,TS,2,O,5.75,15*02	2018-04-20 14:07:41.430
3839	$PSCMSM2,140435.00,V,TS,2,H,5.75,15*12	2018-04-20 14:07:41.700
3840	$PSCMSM2,140435.00,A,TEY,1,O,5.50,15*49	2018-04-20 14:07:41.767
3841	$PSCMSM2,140435.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:07:41.853
3842	$PSCMSM2,140435.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:07:41.940
3843	$PSCMGLL,5306.45,N,00954.07,W,140737.00,A,A*69	2018-04-20 14:07:42.123
3844	$PSCMVTG,123.00,T,127.00,M,3.20,N,5.93,K,A*33	2018-04-20 14:07:42.220
3845	$PSCMZDA,140436.00,20,04,2018,00,00*75	2018-04-20 14:07:42.303
3846	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:07:42.383
3847	$PSCMSM2,140436.00,V,TSP,1,Y,0.74,0*63	2018-04-20 14:07:42.553
3848	$PSCMSM2,140436.00,V,TSP,1,X,0.44,0*61	2018-04-20 14:07:42.637
3849	$PSCMSM2,140436.00,V,DST,7,,23.19,15*26	2018-04-20 14:07:42.720
3850	$PSCMSM2,140436.00,V,TS,2,O,5.75,15*16	2018-04-20 14:07:42.803
3851	$PSCMSM2,140436.00,V,TS,2,F,0.00,15*18	2018-04-20 14:07:42.970
3852	$PSCMSM2,140436.00,V,TS,2,H,5.75,15*11	2018-04-20 14:07:43.053
3853	$PSCMSM2,140436.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:07:43.223
3854	$PSCMSM2,140436.00,A,TEY,1,F,0.00,15*43	2018-04-20 14:07:43.310
3855	$PSCMGLL,5306.45,N,00954.07,W,140738.00,A,A*66	2018-04-20 14:07:43.497
3856	$PSCMVTG,125.00,T,128.00,M,3.10,N,5.74,K,A*30	2018-04-20 14:07:43.593
3857	$PSCMZDA,140437.00,20,04,2018,00,00*74	2018-04-20 14:07:43.677
3858	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:07:43.757
3859	$PSCMSM2,140437.00,V,TSP,1,Y,0.73,0*65	2018-04-20 14:07:43.923
3860	$PSCMSM2,140437.00,V,TSP,1,X,0.44,0*60	2018-04-20 14:07:44.007
3861	$PSCMSM2,140437.00,V,TS,2,O,5.75,15*17	2018-04-20 14:07:44.177
3862	$PSCMSM2,140437.00,V,TS,2,F,0.00,15*19	2018-04-20 14:07:44.343
3863	$PSCMSM2,140437.00,V,TS,2,H,5.75,15*10	2018-04-20 14:07:44.427
3864	$PSCMSM2,140437.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:07:44.597
3865	$PSCMSM2,140438.00,A,TEY,1,H,5.56,15*45	2018-04-20 14:07:44.770
3866	$PSCMGLL,5306.45,N,00954.07,W,140740.00,A,A*69	2018-04-20 14:07:44.870
3867	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:07:45.130
3868	$PSCMSM2,140439.00,A,TSP,1,X,0.44,8*71	2018-04-20 14:07:45.297
3869	$PSCMSM2,140439.00,V,TSP,1,Y,0.73,8*63	2018-04-20 14:07:45.380
3870	$PSCMSM2,140439.00,A,DST,7,,23.88,15*36	2018-04-20 14:07:45.467
3871	$PSCMSM2,140439.00,A,TS,2,F,1.00,1*34	2018-04-20 14:07:45.547
3872	$PSCMSM2,140439.00,V,TS,2,C,0.00,1*27	2018-04-20 14:07:45.710
3873	$PSCMSM2,140439.00,A,TEY,1,O,5.50,15*45	2018-04-20 14:07:45.877
3874	$PSCMSM2,140439.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:07:45.963
3875	$PSCMSM2,140439.00,A,TEY,1,H,5.50,15*42	2018-04-20 14:07:46.133
3876	$PSCMGLL,5306.45,N,00954.06,W,140741.00,A,A*69	2018-04-20 14:07:46.233
3877	$PSCMVTG,121.00,T,125.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:07:46.330
3878	$PSCMZDA,140440.00,20,04,2018,00,00*74	2018-04-20 14:07:46.413
3879	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:07:46.493
3880	$PSCMSM2,140440.00,V,DST,1,,78.13,15*25	2018-04-20 14:07:46.580
3881	$PSCMSM2,140440.00,V,TSP,1,X,0.44,8*68	2018-04-20 14:07:46.663
3882	$PSCMSM2,140440.00,V,TS,2,O,5.75,1*22	2018-04-20 14:07:46.993
3883	$PSCMSM2,140440.00,V,TS,2,C,0.00,1*29	2018-04-20 14:07:47.073
3884	$PSCMSM2,140440.00,V,TS,2,H,5.75,1*25	2018-04-20 14:07:47.157
3885	$PSCMSM2,140440.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:07:47.327
3886	$PSCMSM2,140440.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:07:47.413
3887	$PSCMVTG,120.00,T,123.00,M,3.20,N,5.93,K,A*34	2018-04-20 14:07:47.697
3888	$PSCMZDA,140441.00,20,04,2018,00,00*75	2018-04-20 14:07:47.780
3889	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:07:47.860
3890	$PSCMSM2,140442.00,V,DST,1,,78.06,15*23	2018-04-20 14:07:47.943
3891	$PSCMSM2,140442.00,V,TS,2,O,5.75,1*20	2018-04-20 14:07:48.357
3892	$PSCMSM2,140442.00,V,TS,2,H,5.75,1*27	2018-04-20 14:07:48.520
3893	$PSCMSM2,140442.00,A,TEY,1,O,5.50,15*49	2018-04-20 14:07:48.607
3894	$PSCMSM2,140442.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:07:48.690
3895	$PSCMSM2,140442.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:07:48.777
3896	$PSCMVTG,119.00,T,123.00,M,3.30,N,6.11,K,A*36	2018-04-20 14:07:49.060
3897	$PSCMZDA,140443.00,20,04,2018,00,00*77	2018-04-20 14:07:49.143
3898	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:07:49.223
3899	$PSCMSM2,140443.00,A,DST,1,,78.06,15*35	2018-04-20 14:07:49.307
3900	$PSCMSM2,140443.00,A,TS,2,C,0.00,15*08	2018-04-20 14:07:49.643
3901	$PSCMSM2,140443.00,V,TS,2,O,5.75,15*14	2018-04-20 14:07:49.810
3902	$PSCMSM2,140443.00,V,TS,2,H,5.75,15*13	2018-04-20 14:07:49.893
3903	$PSCMSM2,140443.00,A,TEY,1,O,5.50,15*48	2018-04-20 14:07:49.980
3904	$PSCMSM2,140443.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:07:50.063
3905	$PSCMSM2,140443.00,A,TEY,1,F,0.00,15*41	2018-04-20 14:07:50.150
3906	$PSCMZDA,140444.00,20,04,2018,00,00*70	2018-04-20 14:07:50.517
3907	$PSCMSM2,140444.00,V,DST,1,,78.06,15*25	2018-04-20 14:07:50.680
3908	$PSCMSM2,140444.00,V,TSP,1,Y,0.73,8*69	2018-04-20 14:07:50.847
3909	$PSCMSM2,140444.00,V,TS,2,C,0.00,15*18	2018-04-20 14:07:51.017
3910	$PSCMSM2,140444.00,V,TS,2,O,5.75,15*13	2018-04-20 14:07:51.183
3911	$PSCMSM2,140444.00,V,TS,2,H,5.75,15*14	2018-04-20 14:07:51.267
3912	$PSCMSM2,140444.00,A,TEY,1,C,0.00,15*43	2018-04-20 14:07:51.437
3913	$PSCMSM2,140444.00,A,TEY,1,F,0.00,15*46	2018-04-20 14:07:51.523
3914	$PSCMSM2,140444.00,A,TEY,1,H,5.50,15*48	2018-04-20 14:07:51.607
3915	$PSCMVTG,127.00,T,131.00,M,3.30,N,6.11,K,A*38	2018-04-20 14:07:51.807
3916	$PSCMZDA,140445.00,20,04,2018,00,00*71	2018-04-20 14:07:51.890
3917	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:07:51.970
3918	$PSCMSM2,140445.00,V,DST,1,,78.00,15*22	2018-04-20 14:07:52.053
3919	$PSCMSM2,140445.00,V,TSP,1,Y,0.73,8*68	2018-04-20 14:07:52.220
3920	$PSCMSM2,140445.00,A,TS,2,O,5.75,15*05	2018-04-20 14:07:52.390
3921	$PSCMSM2,140445.00,V,TS,2,C,0.00,15*19	2018-04-20 14:07:52.473
3922	$PSCMSM2,140445.00,V,TS,2,H,5.75,15*15	2018-04-20 14:07:52.640
3923	$PSCMSM2,140446.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:07:52.810
3924	$PSCMSM2,140446.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:07:52.897
3925	$PSCMGLL,5306.44,N,00954.06,W,140748.00,A,A*61	2018-04-20 14:07:53.080
3926	$PSCMZDA,140447.00,20,04,2018,00,00*73	2018-04-20 14:07:53.263
3927	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:07:53.343
3928	$PSCMSM2,140447.00,A,DST,1,,78.00,15*37	2018-04-20 14:07:53.427
3929	$PSCMSM2,140447.00,V,DST,7,,23.88,15*28	2018-04-20 14:07:53.680
3930	$PSCMSM2,140447.00,V,TS,2,H,5.81,1*29	2018-04-20 14:07:54.003
3931	$PSCMSM2,140447.00,A,TEY,1,C,0.00,15*40	2018-04-20 14:07:54.173
3932	$PSCMSM2,140447.00,A,TEY,1,F,0.00,15*45	2018-04-20 14:07:54.260
3933	$PSCMGLL,5306.44,N,00954.05,W,140749.00,A,A*63	2018-04-20 14:07:54.447
3934	$PSCMVTG,127.00,T,131.00,M,3.30,N,6.11,K,A*38	2018-04-20 14:07:54.543
3935	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:07:54.707
3936	$PSCMSM2,140448.00,V,TSP,1,X,0.44,0*68	2018-04-20 14:07:54.957
3937	$PSCMSM2,140448.00,V,DST,7,,23.88,15*27	2018-04-20 14:07:55.043
3938	$PSCMSM2,140448.00,V,TS,2,F,0.00,1*24	2018-04-20 14:07:55.123
3939	$PSCMSM2,140448.00,V,TS,2,O,5.81,1*21	2018-04-20 14:07:55.207
3940	$PSCMSM2,140448.00,V,TS,2,C,0.00,1*21	2018-04-20 14:07:55.287
3941	$PSCMSM2,140448.00,V,TS,2,H,5.81,1*26	2018-04-20 14:07:55.370
3942	$PSCMSM2,140448.00,A,TEY,1,O,5.50,15*43	2018-04-20 14:07:55.453
3943	$PSCMSM2,140449.00,A,TEY,1,H,5.50,15*45	2018-04-20 14:07:55.710
3944	$PSCMVTG,123.00,T,127.00,M,3.10,N,5.74,K,A*39	2018-04-20 14:07:55.910
3945	$PSCMZDA,140450.00,20,04,2018,00,00*75	2018-04-20 14:07:55.993
3946	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:07:56.070
3947	$PSCMSM2,140450.00,V,DST,1,,78.00,15*26	2018-04-20 14:07:56.157
3948	$PSCMSM2,140450.00,V,TSP,1,Y,0.73,0*64	2018-04-20 14:07:56.240
3949	$PSCMSM2,140450.00,V,TSP,1,X,0.44,0*61	2018-04-20 14:07:56.323
3950	$PSCMSM2,140450.00,V,TS,2,O,5.81,1*28	2018-04-20 14:07:56.570
3951	$PSCMSM2,140450.00,V,TS,2,C,0.00,1*28	2018-04-20 14:07:56.653
3952	$PSCMSM2,140450.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:07:56.903
3953	$PSCMSM2,140450.00,A,TEY,1,F,0.00,15*43	2018-04-20 14:07:56.990
3954	$PSCMGLL,5306.44,N,00954.05,W,140752.00,A,A*69	2018-04-20 14:07:57.177
3955	$PSCMZDA,140451.00,20,04,2018,00,00*74	2018-04-20 14:07:57.810
3956	$PSCMSM2,140451.00,V,DST,1,,78.00,15*27	2018-04-20 14:07:57.853
3957	$PSCMSM2,140451.00,V,TSP,1,Y,0.73,0*65	2018-04-20 14:07:57.857
3958	$PSCMSM2,140451.00,V,TSP,1,X,0.44,0*60	2018-04-20 14:07:57.860
3959	$PSCMSM2,140451.00,A,DST,7,,23.88,15*38	2018-04-20 14:07:57.863
3960	$PSCMSM2,140451.00,V,TS,2,F,0.00,15*19	2018-04-20 14:07:57.940
3961	$PSCMSM2,140451.00,V,TS,2,O,5.88,15*15	2018-04-20 14:07:58.563
3962	$PSCMSM2,140451.00,V,TS,2,H,5.88,15*12	2018-04-20 14:07:58.590
3963	$PSCMSM2,140451.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:07:58.650
3964	$PSCMSM2,140451.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:07:58.670
3965	$PSCMGLL,5306.44,N,00954.05,W,140753.00,A,A*68	2018-04-20 14:07:58.673
3966	$PSCMZDA,140453.00,20,04,2018,00,00*76	2018-04-20 14:07:58.730
3967	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:07:58.810
3968	$PSCMSM2,140453.00,A,DST,1,,78.06,15*34	2018-04-20 14:07:58.893
3969	$PSCMSM2,140453.00,A,TSP,1,X,0.44,0*75	2018-04-20 14:07:58.977
3970	$PSCMSM2,140453.00,V,TSP,1,Y,0.73,0*67	2018-04-20 14:07:59.060
3971	$PSCMSM2,140453.00,V,TS,2,O,5.88,15*17	2018-04-20 14:07:59.397
3972	$PSCMSM2,140453.00,V,TS,2,H,5.88,15*10	2018-04-20 14:07:59.480
3973	$PSCMSM2,140453.00,A,TEY,1,O,5.38,15*47	2018-04-20 14:07:59.563
3974	$PSCMSM2,140453.00,A,TEY,1,C,0.00,15*45	2018-04-20 14:07:59.650
3975	$PSCMSM2,140453.00,A,TEY,1,F,0.00,15*40	2018-04-20 14:07:59.733
3976	$PSCMSM2,140453.00,A,TEY,1,H,5.38,15*40	2018-04-20 14:07:59.820
3977	$PSCMGLL,5306.4409,N,00954.0466,W,140755.00,A,A*66	2018-04-20 14:07:59.930
3978	$PSCMVTG,114.00,T,117.00,M,2.90,N,5.37,K,A*30	2018-04-20 14:08:00.027
3979	$PSCMZDA,140454.00,20,04,2018,00,00*71	2018-04-20 14:08:00.110
3980	$PSCMSM2,140454.00,V,TSP,1,X,0.44,0*65	2018-04-20 14:08:00.357
3981	$PSCMSM2,140454.00,V,TSP,1,Y,0.73,0*60	2018-04-20 14:08:00.440
3982	$PSCMSM2,140454.00,V,TS,2,C,0.00,15*19	2018-04-20 14:08:00.610
3983	$PSCMSM2,140454.00,V,TS,2,O,5.88,15*10	2018-04-20 14:08:00.777
3984	$PSCMSM2,140454.00,V,TS,2,H,5.88,15*17	2018-04-20 14:08:00.860
3985	$PSCMSM2,140454.00,A,TEY,1,C,0.00,15*42	2018-04-20 14:08:01.030
3986	$PSCMSM2,140454.00,A,TEY,1,F,0.00,15*47	2018-04-20 14:08:01.117
3987	$PSCMSM2,140454.00,A,TEY,1,H,5.50,15*49	2018-04-20 14:08:01.200
3988	$PSCMVTG,117.00,T,121.00,M,2.90,N,5.37,K,A*36	2018-04-20 14:08:01.400
3989	$PSCMZDA,140455.00,20,04,2018,00,00*70	2018-04-20 14:08:01.483
3990	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:08:01.563
3991	$PSCMSM2,140455.00,A,DST,1,,78.44,15*34	2018-04-20 14:08:01.647
3992	$PSCMSM2,140455.00,V,TSP,1,X,0.44,0*64	2018-04-20 14:08:01.730
3993	$PSCMSM2,140455.00,V,TSP,1,Y,0.73,0*61	2018-04-20 14:08:01.813
3994	$PSCMSM2,140455.00,V,TS,2,O,5.94,1*29	2018-04-20 14:08:02.060
3995	$PSCMSM2,140455.00,A,TEY,1,C,0.00,15*43	2018-04-20 14:08:02.393
3996	$PSCMSM2,140455.00,A,TEY,1,F,0.00,15*46	2018-04-20 14:08:02.480
3997	$PSCMSM2,140455.00,A,TEY,1,H,5.50,15*48	2018-04-20 14:08:02.567
3998	$PSCMVTG,129.00,T,132.00,M,3.10,N,5.74,K,A*37	2018-04-20 14:08:02.763
3999	$PSCMZDA,140457.00,20,04,2018,00,00*72	2018-04-20 14:08:02.847
4000	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:08:02.927
4001	$PSCMSM2,140457.00,V,DST,1,,78.56,15*22	2018-04-20 14:08:03.010
4002	$PSCMSM2,140457.00,A,TSP,1,Y,0.73,0*74	2018-04-20 14:08:03.097
4003	$PSCMSM2,140457.00,V,TSP,1,X,0.44,0*66	2018-04-20 14:08:03.180
4004	$PSCMSM2,140457.00,A,TEY,1,O,5.38,15*43	2018-04-20 14:08:03.677
4005	$PSCMSM2,140457.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:08:03.760
4006	$PSCMSM2,140457.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:08:03.847
4007	$PSCMSM2,140457.00,A,TEY,1,H,5.38,15*44	2018-04-20 14:08:03.930
4008	$PSCMGLL,5306.44,N,00954.04,W,140759.00,A,A*63	2018-04-20 14:08:04.030
4009	$PSCMVTG,132.00,T,136.00,M,3.20,N,5.93,K,A*33	2018-04-20 14:08:04.130
4010	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:08:04.290
4011	$PSCMSM2,140458.00,V,TSP,1,X,0.44,0*69	2018-04-20 14:08:04.543
4012	$PSCMSM2,140458.00,V,DST,7,,24.19,15*29	2018-04-20 14:08:04.630
4013	$PSCMSM2,140458.00,V,TS,2,F,0.00,1*25	2018-04-20 14:08:04.710
4014	$PSCMSM2,140458.00,V,TS,2,O,5.94,1*24	2018-04-20 14:08:04.790
4015	$PSCMSM2,140458.00,V,TS,2,C,0.00,1*20	2018-04-20 14:08:04.873
4016	$PSCMSM2,140458.00,V,TS,2,H,5.94,1*23	2018-04-20 14:08:04.953
4017	$PSCMSM2,140458.00,A,TEY,1,O,5.50,15*42	2018-04-20 14:08:05.040
4018	$PSCMSM2,140458.00,A,TEY,1,H,5.50,15*45	2018-04-20 14:08:05.297
4019	$PSCMGLL,5306.44,N,00954.04,W,140800.00,A,A*60	2018-04-20 14:08:05.393
4020	$PSCMSM2,140459.00,V,TSP,1,X,0.44,0*68	2018-04-20 14:08:05.907
4021	$PSCMSM2,140459.00,V,DST,7,,24.19,15*28	2018-04-20 14:08:06.037
4022	$PSCMSM2,140459.00,A,TS,2,C,0.00,15*03	2018-04-20 14:08:06.077
4023	$PSCMSM2,140459.00,V,TS,2,F,0.00,15*11	2018-04-20 14:08:06.160
4024	$PSCMSM2,140459.00,V,TS,2,O,5.94,15*10	2018-04-20 14:08:06.243
4025	$PSCMSM2,140459.00,V,TS,2,H,5.94,15*17	2018-04-20 14:08:06.327
4026	$PSCMGLL,5306.44,N,00954.04,W,140801.00,A,A*61	2018-04-20 14:08:06.770
4027	$PSCMVTG,128.00,T,131.00,M,3.10,N,5.74,K,A*35	2018-04-20 14:08:06.867
4028	$PSCMZDA,140501.00,20,04,2018,00,00*70	2018-04-20 14:08:06.950
4029	$PSCMSM2,140501.00,A,DST,1,,78.88,15*34	2018-04-20 14:08:07.113
4030	$PSCMSM2,140501.00,A,TSP,1,Y,0.73,0*76	2018-04-20 14:08:07.200
4031	$PSCMSM2,140501.00,V,TSP,1,X,0.44,0*64	2018-04-20 14:08:07.280
4032	$PSCMSM2,140501.00,V,TS,2,C,0.00,15*18	2018-04-20 14:08:07.450
4033	$PSCMSM2,140501.00,A,TEY,1,O,5.38,15*41	2018-04-20 14:08:07.787
4034	$PSCMSM2,140501.00,A,TEY,1,C,0.00,15*43	2018-04-20 14:08:07.870
4035	$PSCMSM2,140501.00,A,TEY,1,F,0.00,15*46	2018-04-20 14:08:07.957
4036	$PSCMSM2,140501.00,A,TEY,1,H,5.38,15*46	2018-04-20 14:08:08.040
4037	$PSCMGLL,5306.44,N,00954.04,W,140803.00,A,A*63	2018-04-20 14:08:08.140
4038	$PSCMVTG,123.00,T,126.00,M,2.90,N,5.37,K,A*36	2018-04-20 14:08:08.240
4039	$PSCMZDA,140502.00,20,04,2018,00,00*73	2018-04-20 14:08:08.323
4040	$PSCMSM2,140502.00,V,DST,1,,79.00,15*21	2018-04-20 14:08:08.487
4041	$PSCMSM2,140502.00,V,TSP,1,Y,0.73,0*62	2018-04-20 14:08:08.570
4042	$PSCMSM2,140502.00,V,TSP,1,X,0.44,0*67	2018-04-20 14:08:08.653
4043	$PSCMSM2,140502.00,V,DST,7,,24.25,15*28	2018-04-20 14:08:08.740
4044	$PSCMSM2,140502.00,A,TEY,1,O,5.38,15*42	2018-04-20 14:08:09.150
4045	$PSCMSM2,140502.00,A,TEY,1,C,0.00,15*40	2018-04-20 14:08:09.237
4046	$PSCMSM2,140502.00,A,TEY,1,F,0.00,15*45	2018-04-20 14:08:09.320
4047	$PSCMSM2,140502.00,A,TEY,1,H,5.38,15*45	2018-04-20 14:08:09.407
4048	$PSCMGLL,5306.44,N,00954.04,W,140804.00,A,A*64	2018-04-20 14:08:09.507
4049	$PSCMZDA,140503.00,20,04,2018,00,00*72	2018-04-20 14:08:09.687
4050	$PSCMSM2,140503.00,A,TSP,1,Y,0.73,0*74	2018-04-20 14:08:09.933
4051	$PSCMSM2,140503.00,V,TSP,1,X,0.44,0*66	2018-04-20 14:08:10.017
4052	$PSCMSM2,140503.00,A,TEY,1,C,0.00,15*41	2018-04-20 14:08:10.600
4053	$PSCMSM2,140503.00,A,TEY,1,F,0.00,15*44	2018-04-20 14:08:10.683
4054	$PSCMZDA,140505.00,20,04,2018,00,00*74	2018-04-20 14:08:11.060
4055	$PSCMSM2,140505.00,V,DST,1,,79.25,15*21	2018-04-20 14:08:11.223
4056	$PSCMSM2,140505.00,V,TSP,1,Y,0.73,0*65	2018-04-20 14:08:11.307
4057	$PSCMSM2,140505.00,V,TSP,1,X,0.44,0*60	2018-04-20 14:08:11.390
4058	$PSCMSM2,140505.00,V,TS,2,C,0.00,1*29	2018-04-20 14:08:11.720
4059	$PSCMSM2,140505.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:08:11.973
4060	$PSCMSM2,140505.00,A,TEY,1,F,2.00,15*40	2018-04-20 14:08:12.060
4061	$PSCMGLL,5306.44,N,00954.03,W,140807.00,A,A*60	2018-04-20 14:08:12.243
4062	$PSCMZDA,140506.00,20,04,2018,00,00*77	2018-04-20 14:08:12.427
4063	$PSCMSM2,140506.00,V,TSP,1,Y,0.73,0*66	2018-04-20 14:08:12.673
4064	$PSCMSM2,140506.00,V,TSP,1,X,0.44,0*63	2018-04-20 14:08:12.757
4065	$PSCMSM2,140506.00,V,DST,7,,24.31,15*29	2018-04-20 14:08:12.840
4066	$PSCMSM2,140506.00,V,TS,2,H,5.94,1*29	2018-04-20 14:08:13.167
4067	$PSCMSM2,140506.00,V,TEY,1,O,5.31,15*58	2018-04-20 14:08:13.250
4068	$PSCMSM2,140506.00,V,TEY,1,C,0.00,15*53	2018-04-20 14:08:13.337
4069	$PSCMSM2,140506.00,V,TEY,1,F,2.00,15*54	2018-04-20 14:08:13.423
4070	$PSCMGLL,5306.43,N,00954.03,W,140808.00,A,A*68	2018-04-20 14:08:13.610
